"";"A.E-e";"Fa-w";"Fa-upper";"Fa-sc 2";"Fa-sc 1";"Fb/Wd-upper";"Fb/Wd-low/middle";"Wcd";"Bd-wgc";"Bd-rtf";"Bd-wb 3";"Bd-wb 2";"Bd-wb 1";"Bd-spring 1";"Bd-spring 2";"S-xs";"S-xds";"D";"Wcd/Fb/Wd-river";"We/Bd/S-river"
"Celosia_argentea";-0.810723574194919;-0.777339658830199;-0.706755188491137;-0.54310530330521;-0.93472843997194;-0.904951977784444;-0.54310530330521;-0.706755188491137;1.06903809899301;0.620792088649117;-0.0678135429423568;0.620792088649117;0.71460980525137;-0.742744049552605;-0.669144525783463;-0.54310530330521;-0.441701205400525;-0.587783551474725;3.52129036111439;-0.281379952837597
"Celosia";-0.228992259424809;-0.219562833105974;-0.199625954670811;-0.153402361135185;-0.264017951655542;-0.255607465552725;-0.153402361135185;-0.199625954670811;-0.177838101069842;-0.219562833105974;-0.310974369634324;-0.219562833105974;-0.209791158780948;-0.209791158780948;-0.189002665912436;-0.153402361135185;-0.124760350179493;-0.166021918924212;-0.413059239484868;2.86116994187578
"Celosia_trigyna";-1.45392052730129;1.18494343107488;-1.26746761662182;-0.973984196457809;-1.67630609197109;-1.62290612805885;-0.973984196457809;0.608384455978475;2.00420912801971;-0.534386253229849;5.01336671411812;0.325278588922516;0.460148445534834;-0.435930106296159;-1.20001809831912;-0.973984196457809;-0.792129981052145;-1.0541084511423;-0.579732832088189;1.28971986175126
"Cyathula_orthacantha";-1.82131085409224;1.94890819195095;-1.58774326657909;2.9106953455801;0.409321293627628;-2.03299732736621;-1.22009969280481;-1.58774326657909;4.87084429797039;-0.268224553504231;1.34949049988574;-1.00726880198929;-1.6685931460744;-0.89824443870672;1.88970638802985;-1.22009969280481;-0.992292842181724;-1.32047049849375;-0.650958146332342;2.24455834803822
"Digera_muricata";-1.5016026637192;-1.43976978031401;-1.30903492560894;-1.00592655262675;-1.01840087487844;-1.67613024171464;-1.00592655262675;-1.30903492560894;1.89501392444665;1.0798273352355;0.443303328589271;7.79875297670087;1.25062966058922;1.25062966058922;-1.23937336264999;-1.00592655262675;-0.818108326572414;-1.08867852703217;-0.213837676564497;0
"Psilotrichum_elliottii";-0.737107757188933;-0.706755188491137;-0.642579972326168;-0.493789923938328;-0.849852657427196;-0.822779975740542;-0.493789923938328;-0.642579972326168;1.28084930158423;-0.706755188491137;6.88950237881444;-0.706755188491137;-0.675300950850996;0.91472583342544;-0.608384455978475;-0.493789923938328;-0.401593582848192;-0.53441127053734;-1.32960463540398;-0.0837261551623018
"Pupalia_lappacea";-1.0349082161487;-0.992292842181725;-0.902190061639121;-0.693287032121457;-1.19320342122214;-1.15519304833237;-0.693287032121457;-0.902190061639121;-0.803721979091153;0.134917009244006;1.92642015855252;-0.992292842181725;0.226825529110157;2.57673801069138;-0.85417914264047;-0.693287032121457;-0.563842252898256;-0.75031989459826;-1.86678100723919;6.06323604785777
"Sericostachys_scandens";-0.656657317123388;9.56231624743442;-0.572446615233177;-0.439896017255987;-0.757096856644916;-0.732978979237831;-0.439896017255987;3.13414521840164;-0.509967850547302;-0.62961753069527;-0.891748899159901;-0.62961753069527;-0.601596315208804;-0.601596315208804;-0.541983313492655;-0.439896017255987;-0.357762297459406;-0.476083812344961;-1.18448707696263;-0.994506649097557
"Volkensinia_prostrata";-0.228992259424809;-0.219562833105974;-0.199625954670811;-0.153402361135185;-0.264017951655542;-0.255607465552725;-0.153402361135185;-0.199625954670811;-0.177838101069842;-0.219562833105974;-0.310974369634324;-0.219562833105974;-0.209791158780948;-0.209791158780948;-0.189002665912436;-0.153402361135185;-0.124760350179493;-0.166021918924212;2.4022655770041;-0.346808477803124
"Amar/Cheno/Caryo";0.636854310978891;-0.793364312618832;-2.11313019068216;-2.61109254889906;-3.49440019018806;0.789962139993939;-1.78837604018269;-1.47075845431281;1.2649400914068;-1.38213610908954;2.53822944882257;2.15049466973471;0.725079417497124;2.56621244820061;-0.51399784811456;2.32520650339916;1.8910633151733;0.990093753787182;-1.08446101381273;0.0754045249280963
"Anacardiaceae";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Lannea";-1.20224431145079;-0.157540912497792;-1.0480667295207;-0.805385808678185;-1.38613454138605;-1.3419782057132;0.585247020972814;5.46671606117995;6.32099445978466;-1.15273838413019;-0.897254742884695;-1.15273838413019;-1.10143560254219;-1.10143560254219;0.149946473929683;-0.805385808678185;-0.65501087973305;-0.871640413104515;3.15249453948377;-1.82079743939388
"Ozoroa_insignis";-0.324473393873464;-0.311112252463542;-0.282862447752461;-0.217365359295387;-0.374103478573356;-0.36218613701447;4.4741036454967;-0.282862447752461;-0.251989881051376;-0.311112252463542;-0.440638951623786;-0.311112252463542;-0.297266158538658;-0.297266158538658;-0.267809648298951;-0.217365359295387;-0.176780710165769;-0.235246796664812;1.40931517307772;-0.491414531213965
"Pistacia";-0.398172534811362;-0.381776615627812;-0.347110302265541;-0.266736557526742;-0.459075329927948;1.95373316933128;-0.266736557526742;-0.347110302265541;-0.30922550686596;-0.381776615627812;-0.540723312349873;-0.381776615627812;-0.364785594424214;-0.364785594424214;-0.328638490931917;-0.266736557526742;-0.2169337295492;-0.288679488373736;0.913536679997086;1.25631621646475
"Rhus_vulgaris";-2.34829349678964;-0.30771807092224;-1.34019751392355;-0.667704757828919;1.14244978794864;-2.05548108522273;-0.667704757828919;-1.34019751392355;1.32523111604225;-2.25159564089444;-1.27375614390652;-1.6036364509037;-2.15138806476132;-0.800577134402092;-1.19450799525042;-1.57312639279065;-1.27940533762846;-1.70253873870474;7.31247100447626;4.33891466910168
"Sorindeia_madagascariensis";-0.228992259424809;-0.219562833105974;-0.199625954670811;-0.153402361135185;-0.264017951655542;-0.255607465552725;-0.153402361135185;-0.199625954670811;5.57967042106629;-0.219562833105974;-0.310974369634324;-0.219562833105974;-0.209791158780948;-0.209791158780948;-0.189002665912436;-0.153402361135185;-0.124760350179493;-0.166021918924212;-0.413059239484868;-0.346808477803124
"Annona_senegalensis";-0.324473393873464;-0.311112252463542;-0.282862447752461;-0.217365359295387;-0.374103478573356;-0.36218613701447;-0.217365359295387;-0.282862447752461;-0.251989881051376;-0.311112252463542;4.52133880796581;-0.311112252463542;-0.297266158538658;-0.297266158538658;-0.267809648298951;-0.217365359295387;-0.176780710165769;-0.235246796664812;-0.585289361496759;-0.491414531213965
"Apiaceae";6.00510637563444;-1.00726880198929;2.44387934169526;0.845297826387646;-0.217981754002879;4.41977605238682;1.87799658598387;-1.58774326657909;-1.41445158261347;-1.74631305047435;-1.92724112014933;-1.74631305047435;-0.89824443870672;-0.89824443870672;-1.50324996898735;-0.187400933208582;0.267529932941151;-1.32047049849375;0.22715726981389;-1.25749353233466
"Diplolophium";-0.460670668093032;-0.441701205400525;-0.401593582848192;-0.308604178886659;-0.531132914637442;-0.514213284857363;-0.308604178886659;-0.401593582848192;-0.357762297459406;-0.441701205400525;-0.62559656374015;-0.441701205400525;-0.422043232021842;-0.422043232021842;-0.38022239090503;-0.308604178886659;-0.250984177426221;-0.33399132573744;3.4167919004466;0.915711726729074
"Hydrocotyle_mannii";4.93234809504217;-0.904951977784444;3.17284528144946;1.07353231794714;-0.0520085341094843;0.0123458652090444;1.07353231794714;-0.822779975740542;0.750158174063717;-0.904951977784444;-1.28171451816266;-0.904951977784444;-0.8646769645611;-0.8646769645611;-0.778994941468248;-0.632264432655982;-0.514213284857363;-0.684277305774782;0.473219000519563;-1.42940867295545
"Steganotaenia_araliacea";-0.324473393873464;-0.311112252463542;3.38020625064191;-0.217365359295387;-0.374103478573356;2.5692579094464;-0.217365359295387;-0.282862447752461;-0.251989881051376;-0.311112252463542;-0.440638951623786;-0.311112252463542;-0.297266158538658;-0.297266158538658;-0.267809648298951;-0.217365359295387;-0.176780710165769;-0.235246796664812;-0.585289361496759;-0.491414531213965
"Acokanthera_schimperi";-0.398172534811362;-0.381776615627812;-0.347110302265541;-0.266736557526742;-0.459075329927948;-0.4444511475256;7.40934882018729;-0.347110302265541;-0.30922550686596;-0.381776615627812;-0.540723312349873;-0.381776615627812;-0.364785594424214;-0.364785594424214;-0.328638490931917;-0.266736557526742;-0.2169337295492;-0.288679488373736;-0.718228838066674;1.25631621646475
"Adenium_obesum";-0.324473393873464;-0.311112252463542;-0.282862447752461;-0.217365359295387;-0.374103478573356;-0.36218613701447;-0.217365359295387;-0.282862447752461;-0.251989881051376;-0.311112252463542;-0.440638951623786;-0.311112252463542;-0.297266158538658;-0.297266158538658;-0.267809648298951;-0.217365359295387;-0.176780710165769;-0.235246796664812;3.4039197076522;-0.491414531213965
"Alstonia_boonei";-0.460670668093032;4.32499096954681;-0.401593582848192;-0.308604178886659;3.51485017039483;-0.514213284857363;-0.308604178886659;-0.401593582848192;-0.357762297459406;-0.441701205400525;-0.62559656374015;-0.441701205400525;-0.422043232021842;-0.422043232021842;-0.38022239090503;-0.308604178886659;-0.250984177426221;-0.33399132573744;-0.830963790188614;-0.697685125126914
"Apocynaceae";-0.398172534811362;-0.381776615627812;-0.347110302265541;-0.266736557526742;4.20368978581081;-0.4444511475256;3.57130613133027;-0.347110302265541;-0.30922550686596;-0.381776615627812;-0.540723312349873;-0.381776615627812;-0.364785594424214;-0.364785594424214;-0.328638490931917;-0.266736557526742;-0.2169337295492;-0.288679488373736;-0.718228838066674;-0.603031783903081
"Carissa_edulis";-0.566429703744211;-0.54310530330521;-0.493789923938328;-0.37945236310486;-0.653068407268615;1.07353231794714;2.35049658256622;1.63773658106212;-0.439896017255987;-0.54310530330521;-0.769218664886142;-0.54310530330521;-0.518934326491791;-0.518934326491791;-0.467512414299748;-0.37945236310486;-0.308604178886659;-0.410667795442077;1.29957308897603;0.46467256684583
"Hunteria";-0.228992259424809;-0.219562833105974;-0.199625954670811;-0.153402361135185;-0.264017951655542;3.88203838308201;-0.153402361135185;-0.199625954670811;-0.177838101069842;-0.219562833105974;-0.310974369634324;-0.219562833105974;-0.209791158780948;-0.209791158780948;-0.189002665912436;-0.153402361135185;-0.124760350179493;-0.166021918924212;-0.413059239484868;-0.346808477803124
"Oncinotis_nitida";-0.324473393873464;-0.311112252463542;-0.282862447752461;-0.217365359295387;-0.374103478573356;-0.36218613701447;-0.217365359295387;-0.282862447752461;-0.251989881051376;-0.311112252463542;-0.440638951623786;-0.311112252463542;-0.297266158538658;-0.297266158538658;-0.267809648298951;-0.217365359295387;-0.176780710165769;-0.235246796664812;-0.585289361496759;4.05416988251522
"Rauvolfia";-0.398172534811362;-0.381776615627812;-0.347110302265541;-0.266736557526742;-0.459075329927948;-0.4444511475256;-0.266736557526742;-0.347110302265541;9.70195027791949;-0.381776615627812;-0.540723312349873;-0.381776615627812;-0.364785594424214;-0.364785594424214;-0.328638490931917;-0.266736557526742;-0.2169337295492;-0.288679488373736;-0.718228838066674;-0.603031783903081
"Strophanthus_mirabilis";-0.398172534811362;-0.381776615627812;-0.347110302265541;-0.266736557526742;-0.459075329927948;-0.4444511475256;-0.266736557526742;-0.347110302265541;-0.30922550686596;-0.381776615627812;-0.540723312349873;-0.381776615627812;-0.364785594424214;-0.364785594424214;-0.328638490931917;-0.266736557526742;-0.2169337295492;-0.288679488373736;4.17706771612461;-0.603031783903081
"Ilex_mitis";-1.70930581202812;2.97499634788813;1.86586674716849;-0.0705295074060849;-1.31803626637283;4.13480825172926;-1.14506729671055;-1.4901019161415;-1.327467140253;-1.63892014374675;-2.32125880037561;-0.869934061807607;-1.56597977554842;-1.56597977554842;-1.41080469769772;-1.14506729671055;-0.931269870030231;-1.23926560510836;5.59680211602942;0.0140692468463336
"Cussonia";-0.943816378812117;1.53653304561317;-0.822779975740542;-0.632264432655982;0.984161491610241;-1.05351383117179;2.77932906855025;0.50909510998946;5.19956963396836;-0.904951977784444;-0.379638267607962;-0.904951977784444;-0.8646769645611;-0.8646769645611;-0.778994941468248;-0.632264432655982;-0.514213284857363;-0.684277305774782;1.19844811965901;-1.42940867295545
"Polyscias_fulva";-1.5016026637192;3.59942445078502;2.35626286609609;1.34123540350233;3.97176341202592;-0.942823260964483;1.34123540350233;-1.30903492560894;-1.16616241504409;-1.43976978031401;-2.03919531151065;-1.43976978031401;-1.37569262664815;-0.500251864235689;-1.23937336264999;-1.00592655262675;-0.818108326572414;-1.08867852703217;2.77988979533846;-1.13708763645037
"Schefflera_abyssinica";-0.408795769949648;3.407803110583;4.96261993796772;-0.874937393771788;2.44966016644867;0.16966577583038;0.427411945233345;-1.13857577690715;-1.0143077558386;-1.25228667632828;-1.77365656228661;-1.25228667632828;-1.19655348419579;-1.19655348419579;-1.0779853628434;-0.874937393771788;-0.711576372256141;-0.946913619696719;2.62740827499491;-1.97803803971196
"Schefflera_myriantha";-0.697881853104621;2.5402708849187;6.39479661506263;-0.467512414299748;1.9195348190414;-0.778994941468248;1.77481564687867;-0.608384455978475;-0.541983313492655;-0.669144525783463;-0.947732337737398;-0.669144525783463;-0.639364155901033;-0.639364155901033;-0.576008687193177;-0.467512414299748;-0.38022239090503;-0.505972056548306;-1.2588484353915;-1.05694115499615
"Schefflera_volkensii";-0.697881853104621;2.5402708849187;6.39479661506263;-0.467512414299748;3.28161569063517;-0.778994941468248;-0.467512414299748;-0.608384455978475;-0.541983313492655;-0.669144525783463;-0.947732337737398;-0.669144525783463;-0.639364155901033;-0.639364155901033;-0.576008687193177;-0.467512414299748;-0.38022239090503;-0.505972056548306;-1.2588484353915;-1.05694115499615
"Tacazzea_apiculata";-0.228992259424809;-0.219562833105974;-0.199625954670811;-0.153402361135185;-0.264017951655542;-0.255607465552725;-0.153402361135185;-0.199625954670811;-0.177838101069842;-0.219562833105974;-0.310974369634324;4.5193349814313;-0.209791158780948;-0.209791158780948;-0.189002665912436;-0.153402361135185;-0.124760350179493;-0.166021918924212;-0.413059239484868;-0.346808477803124
"Asparagus_aethiopicus";-0.398172534811362;-0.381776615627812;-0.347110302265541;-0.266736557526742;-0.459075329927948;1.95373316933128;-0.266736557526742;-0.347110302265541;-0.30922550686596;-0.381776615627812;1.4889482513982;-0.381776615627812;-0.364785594424214;-0.364785594424214;-0.328638490931917;-0.266736557526742;-0.2169337295492;-0.288679488373736;0.913536679997086;-0.603031783903081
"Asparagus_buchananii";-0.943816378812117;6.4195030924084;0.50909510998946;1.07353231794714;-0.0520085341094843;-1.05351383117179;-0.632264432655982;0.50909510998946;0.750158174063717;-0.904951977784444;-0.379638267607962;-0.904951977784444;-0.8646769645611;-0.8646769645611;-0.778994941468248;-0.632264432655982;-0.514213284857363;-0.684277305774782;1.19844811965901;-1.42940867295545
"Cichorieae";-2.42006771563321;0.710762268514614;-0.53019206871891;-0.736158322069144;-1.10058373802663;3.2238627188942;-0.736158322069144;-2.4552352341142;1.52843522266341;-1.64179271608967;1.6948082960997;-2.81807020839181;-2.02851286252353;-1.41546171737348;0.443074533851674;-1.5579902419653;1.07225680244567;-2.57559687534682;4.42356698872309;1.38810357144931
"Tubuliflorae";1.35626351412473;1.30041539547004;0.19451305941298;0.908563572894709;-3.04730947560881;1.51389868084553;0.908563572894709;-2.76895061046713;1.05329030993491;-3.22656830650227;1.84182291760591;1.30041539547004;-1.58870246163278;-1.58870246163278;0.0802448184461035;0.908563572894709;-0.80447387443782;-6.05843397160363;2.44644590648002;1.44115452337546
"Impatiens";-0.566429703744211;7.27157656091976;-0.493789923938328;-0.37945236310486;-0.653068407268615;1.07353231794714;-0.37945236310486;-0.493789923938328;-0.439896017255987;-0.54310530330521;-0.769218664886142;-0.54310530330521;-0.518934326491791;-0.518934326491791;-0.467512414299748;-0.37945236310486;-0.308604178886659;-0.410667795442077;0.138919881925024;-0.857857046484609
"Barbeya_oleoides";-0.228992259424809;-0.219562833105974;-0.199625954670811;-0.153402361135185;-0.264017951655542;-0.255607465552725;-0.153402361135185;-0.199625954670811;-0.177838101069842;-0.219562833105974;-0.310974369634324;-0.219562833105974;-0.209791158780948;-0.209791158780948;-0.189002665912436;-0.153402361135185;-0.124760350179493;-0.166021918924212;-0.413059239484868;2.86116994187578
"Basella_alba";-0.460670668093032;6.70833705702047;-0.401593582848192;3.02174925159854;-0.531132914637442;-0.514213284857363;-0.308604178886659;-0.401593582848192;-0.357762297459406;-0.441701205400525;-0.62559656374015;-0.441701205400525;-0.422043232021842;-0.422043232021842;-0.38022239090503;-0.308604178886659;-0.250984177426221;-0.33399132573744;-0.830963790188614;-0.697685125126914
"Begonia";-0.228992259424809;4.5193349814313;-0.199625954670811;-0.153402361135185;-0.264017951655542;-0.255607465552725;-0.153402361135185;-0.199625954670811;-0.177838101069842;-0.219562833105974;-0.310974369634324;-0.219562833105974;-0.209791158780948;-0.209791158780948;-0.189002665912436;-0.153402361135185;-0.124760350179493;-0.166021918924212;-0.413059239484868;-0.346808477803124
"Kigelia";-0.228992259424809;-0.219562833105974;-0.199625954670811;-0.153402361135185;-0.264017951655542;-0.255607465552725;-0.153402361135185;-0.199625954670811;5.57967042106629;-0.219562833105974;-0.310974369634324;-0.219562833105974;-0.209791158780948;-0.209791158780948;-0.189002665912436;-0.153402361135185;-0.124760350179493;-0.166021918924212;-0.413059239484868;-0.346808477803124
"Markhamia_zanzibarica";-0.324473393873464;-0.311112252463542;-0.282862447752461;-0.217365359295387;-0.374103478573356;-0.36218613701447;-0.217365359295387;-0.282862447752461;-0.251989881051376;-0.311112252463542;-0.440638951623786;-0.311112252463542;-0.297266158538658;-0.297266158538658;-0.267809648298951;-0.217365359295387;-0.176780710165769;-0.235246796664812;1.40931517307772;1.78137767565062
"Adansonia";-0.324473393873464;-0.311112252463542;-0.282862447752461;-0.217365359295387;-0.374103478573356;-0.36218613701447;-0.217365359295387;-0.282862447752461;-0.251989881051376;-0.311112252463542;-0.440638951623786;-0.311112252463542;-0.297266158538658;-0.297266158538658;7.43915689719308;-0.217365359295387;-0.176780710165769;-0.235246796664812;-0.585289361496759;-0.491414531213965
"Cordia";-1.35626351412473;2.32117156610781;-0.19451305941298;-0.908563572894709;-0.795208314959261;-1.51389868084553;-0.908563572894709;-1.18233428270635;1.14672735355817;-1.30041539547004;6.18676842589924;1.41577482571335;-1.24254022802013;2.53245002485042;-1.11941521732315;-0.908563572894709;-0.738924151335479;-0.983306037275982;-0.832788462222827;-1.44115452337546
"Echium";-0.228992259424809;-0.219562833105974;-0.199625954670811;-0.153402361135185;-0.264017951655542;-0.255607465552725;-0.153402361135185;-0.199625954670811;-0.177838101069842;-0.219562833105974;-0.310974369634324;-0.219562833105974;-0.209791158780948;-0.209791158780948;5.25007405312321;-0.153402361135185;-0.124760350179493;-0.166021918924212;-0.413059239484868;-0.346808477803124
"Ehretia_cymosa";-0.737107757188933;2.34407137516227;-0.642579972326168;1.63773658106212;0.444922861829532;-0.822779975740542;-0.493789923938328;1.02170215599861;-0.572446615233177;-0.706755188491137;-1.00100160905074;0.818658093335567;-0.675300950850996;0.91472583342544;-0.608384455978475;-0.493789923938328;-0.401593582848192;-0.53441127053734;1.38908694804047;-1.11634873549736
"Heliotropium_steudneri";-1.09257642180408;-1.04758639073064;0.222241322713868;-0.731919075545916;-0.345797889816668;-1.21956388744968;-0.731919075545916;-0.952462811630862;-0.848507790679796;-1.04758639073064;-0.688107839232549;3.25915766005089;-1.00096341318595;1.24362121032194;-0.901776579491088;0.772581246409578;1.24012758957918;-0.792129981052145;-0.0518632545418877;3.44730325784472
"Brassicaceae";-0.24414807555616;-0.157540912497792;0.0377304022627451;-0.805385808678185;-1.38613454138605;1.26481445888469;-0.805385808678185;-1.0480667295207;-0.933677172789462;0.837656559134603;-1.63266290240095;-1.15273838413019;-1.10143560254219;-1.10143560254219;-0.992292842181724;7.53841116922781;1.04146729877555;0.418387398290167;0.787552944331571;0.873982770909063
"Commiphora";-1.30606784127981;-1.25228667632828;-1.13857577690715;-0.874937393771788;-1.50583848137056;-1.4578688886166;0.427411945233345;-0.121709824428006;2.38274882298291;-0.320268718946026;3.04739193460338;2.47578515320074;-0.22505708166692;-0.22505708166692;-0.00826042423634793;1.72976128423848;-0.711576372256141;-0.946913619696719;-0.141097596541631;-0.0852602603324121
"Caesalpiniaceae";-0.398172534811362;-0.381776615627812;-0.347110302265541;-0.266736557526742;-0.459075329927948;-0.4444511475256;-0.266736557526742;-0.347110302265541;-0.30922550686596;-0.381776615627812;-0.540723312349873;-0.381776615627812;-0.364785594424214;-0.364785594424214;-0.328638490931917;-0.266736557526742;-0.2169337295492;-0.288679488373736;4.17706771612461;-0.603031783903081
"Cassia";-1.35626351412473;1.41577482571335;-1.18233428270635;-0.908563572894709;-0.795208314959261;-1.51389868084553;-0.908563572894709;3.7567718337605;-1.05329030993491;-1.30041539547004;-0.503724360355053;1.41577482571335;-0.298792664802495;-0.298792664802495;-0.0802448184461041;4.15203783312098;-0.738924151335479;-0.983306037275982;0.242983167281972;1.01046466581498
"Delonix_elata";-0.324473393873464;-0.311112252463542;-0.282862447752461;-0.217365359295387;-0.374103478573356;-0.36218613701447;-0.217365359295387;-0.282862447752461;-0.251989881051376;-0.311112252463542;2.04034992817101;-0.311112252463542;-0.297266158538658;-0.297266158538658;-0.267809648298951;-0.217365359295387;-0.176780710165769;-0.235246796664812;-0.585289361496759;1.78137767565062
"Parkinsonia";-0.228992259424809;-0.219562833105974;-0.199625954670811;-0.153402361135185;-0.264017951655542;-0.255607465552725;-0.153402361135185;-0.199625954670811;-0.177838101069842;-0.219562833105974;-0.310974369634324;-0.219562833105974;-0.209791158780948;-0.209791158780948;-0.189002665912436;-0.153402361135185;-0.124760350179493;-0.166021918924212;2.4022655770041;-0.346808477803124
"Piliostigma";-0.324473393873464;-0.311112252463542;-0.282862447752461;-0.217365359295387;-0.374103478573356;-0.36218613701447;-0.217365359295387;-0.282862447752461;-0.251989881051376;-0.311112252463542;-0.440638951623786;-0.311112252463542;-0.297266158538658;-0.297266158538658;-0.267809648298951;9.1655726502888;-0.176780710165769;-0.235246796664812;-0.585289361496759;-0.491414531213965
"Pterolobium_stellatum";-0.974871631914545;-0.93472843997194;-0.849852657427196;-0.653068407268615;1.89793820119828;-1.08817855982921;-0.653068407268615;-0.849852657427196;-0.757096856644916;-0.93472843997194;-1.32388794263395;-0.93472843997194;-0.893128221171077;-0.893128221171077;-0.804626924146123;-0.653068407268615;-0.531132914637442;-0.706792707499245;4.58676361734662;2.54034841391679
"Campanulaceae";-0.228992259424809;-0.219562833105974;-0.199625954670811;-0.153402361135185;-0.264017951655542;3.88203838308201;-0.153402361135185;-0.199625954670811;-0.177838101069842;-0.219562833105974;-0.310974369634324;-0.219562833105974;-0.209791158780948;-0.209791158780948;-0.189002665912436;-0.153402361135185;-0.124760350179493;-0.166021918924212;-0.413059239484868;-0.346808477803124
"Canarina";-0.228992259424809;4.5193349814313;-0.199625954670811;-0.153402361135185;-0.264017951655542;-0.255607465552725;-0.153402361135185;-0.199625954670811;-0.177838101069842;-0.219562833105974;-0.310974369634324;-0.219562833105974;-0.209791158780948;-0.209791158780948;-0.189002665912436;-0.153402361135185;-0.124760350179493;-0.166021918924212;-0.413059239484868;-0.346808477803124
"Warburgia";-0.228992259424809;-0.219562833105974;-0.199625954670811;-0.153402361135185;3.75837319415536;-0.255607465552725;-0.153402361135185;-0.199625954670811;-0.177838101069842;-0.219562833105974;-0.310974369634324;-0.219562833105974;-0.209791158780948;-0.209791158780948;-0.189002665912436;-0.153402361135185;-0.124760350179493;-0.166021918924212;-0.413059239484868;-0.346808477803124
"Boscia";-1.47784699914512;-1.41699232473842;-1.28832572246228;-0.990012586603821;-1.70389225624764;-1.64961351477568;-0.990012586603821;-0.361446938801918;-0.115568371708295;4.52978333440686;-0.123615550513973;1.13162581489527;8.38683725918317;-1.35392888489056;-0.244706186077173;-0.990012586603821;-0.805165683714295;-1.07145540766641;-0.64695339948219;0.637264523244385
"Capparidaceae";-0.697881853104621;-0.669144525783463;-0.608384455978475;-0.467512414299748;-0.804626924146123;0.622114015755892;-0.467512414299748;-0.608384455978475;-0.541983313492655;-0.669144525783463;2.60969774159573;-0.669144525783463;-0.639364155901033;2.70599577093467;-0.576008687193177;-0.467512414299748;-0.38022239090503;-0.505972056548306;-0.30551000040203;1.1156601080515
"Capparis";-1.84351703178657;-1.03393551393686;-0.806641425838891;-1.23497565454541;-2.12549363806863;-2.05778447438296;-0.209787531060599;-0.806641425838891;1.2424102786786;1.90074172562091;-0.877069061373653;1.16707241573147;5.19377754652595;-0.924191229143049;-0.679508220567182;-1.23497565454541;-1.00439128827004;-1.33657022274664;1.90501403551572;2.1745416834311
"Cleome";-0.974871631914545;-0.93472843997194;-0.849852657427196;-0.653068407268615;-1.12398389374243;-1.08817855982921;-0.653068407268615;-0.849852657427196;-0.757096856644916;3.81222579439536;-0.446939151988955;-0.93472843997194;2.81789117909591;-0.893128221171077;-0.804626924146123;-0.653068407268615;-0.531132914637442;-0.706792707499245;0.356597052743269;3.34370645934347
"Cleome_brachycarpa";-0.911971720810066;-0.874418616753885;-0.795019123601728;-0.610931634161712;-1.05146307696533;-1.01796794702818;-0.610931634161712;-0.795019123601728;-0.708248040635241;-0.874418616753885;-0.308719826619762;-0.874418616753885;0.475983239573477;-0.835502494995997;-0.752711409996156;9.93782124903052;-0.496863568785468;10.7553504488493;-1.64502654533265;-1.3811799800049
"Cleome_parvipetala";-0.228992259424809;-0.219562833105974;-0.199625954670811;-0.153402361135185;-0.264017951655542;-0.255607465552725;-0.153402361135185;-0.199625954670811;-0.177838101069842;4.5193349814313;-0.310974369634324;-0.219562833105974;-0.209791158780948;-0.209791158780948;-0.189002665912436;-0.153402361135185;-0.124760350179493;-0.166021918924212;-0.413059239484868;-0.346808477803124
"Crateva_adansonii";-0.774642209136059;-0.742744049552605;-0.675300950850996;-0.518934326491791;-0.893128221171077;-0.8646769645611;-0.518934326491791;-0.675300950850996;-0.601596315208804;0.71460980525137;1.10186986077423;0.71460980525137;3.84756535922455;-0.709688122661845;-0.639364155901033;-0.518934326491791;-0.422043232021842;-0.561624163032847;-0.531512568728564;1.78645543487242
"Maerua_crassifolia";-1.47784699914512;1.98116519477317;-1.28832572246228;-0.990012586603821;-0.982800598783361;-0.907860215597033;0.197085838999835;0.565431844858446;1.94872185397779;-0.567452944860526;-0.123615550513973;-1.41699232473842;2.18816789477262;-1.35392888489056;-0.244706186077173;1.38418426460349;-0.805165683714295;-1.07145540766641;-1.15165499727101;3.51272639642027
"Caryophyllaceae";8.07416497105416;-0.706755188491137;-0.642579972326168;-0.493789923938328;-0.849852657427196;1.84097019571946;-0.493789923938328;-0.642579972326168;-0.572446615233177;-0.706755188491137;-1.00100160905074;-0.706755188491137;-0.675300950850996;-0.675300950850996;-0.608384455978475;3.76926308606257;-0.401593582848192;-0.53441127053734;-1.32960463540398;-1.11634873549736
"Cerastium_afromontanum";13.2060719895182;-0.669144525783463;-0.608384455978475;-0.467512414299748;-0.804626924146123;-0.778994941468248;-0.467512414299748;-0.608384455978475;-0.541983313492655;-0.669144525783463;-0.947732337737398;-0.669144525783463;-0.639364155901033;-0.639364155901033;-0.576008687193177;-0.467512414299748;-0.38022239090503;-0.505972056548306;-1.2588484353915;-1.05694115499615
"Cerastium_octandrum";2.24610147842307;2.3648940356945;-0.347110302265541;-0.266736557526742;-0.459075329927948;-0.4444511475256;-0.266736557526742;-0.347110302265541;-0.30922550686596;-0.381776615627812;1.4889482513982;-0.381776615627812;-0.364785594424214;-0.364785594424214;-0.328638490931917;-0.266736557526742;-0.2169337295492;-0.288679488373736;-0.718228838066674;-0.603031783903081
